SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
393750,0,Cash loans,F,N,N,1,112500.0,900000.0,24880.5,900000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.019101,-9558,-187,-1995.0,-2162,,1,1,0,1,1,0,Core staff,3.0
415394,0,Cash loans,M,Y,Y,0,135000.0,550980.0,36949.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010032,-8764,-235,-3175.0,-1445,21.0,1,1,0,1,0,0,Laborers,1.0
223282,0,Cash loans,F,Y,N,0,112500.0,1056447.0,30888.0,922500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.018634,-19920,-5457,-5835.0,-3449,23.0,1,1,1,1,1,0,Sales staff,1.0
232895,0,Cash loans,M,Y,N,0,292500.0,1227901.5,46899.0,1129500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008019,-14043,-989,-8037.0,-2739,2.0,1,1,1,1,0,1,Laborers,2.0
412804,0,Cash loans,F,N,N,1,387000.0,2220259.5,61186.5,1984500.0,,State servant,Higher education,Single / not married,House / apartment,0.028663,-17973,-314,-11110.0,-1526,,1,1,0,1,0,0,,2.0
156155,0,Cash loans,F,N,Y,1,135000.0,353241.0,23130.0,319500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-11640,-646,-5679.0,-894,,1,1,0,1,0,0,,3.0
253809,0,Cash loans,F,N,Y,0,234000.0,225000.0,22252.5,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-16367,-5070,-5993.0,-5689,,1,1,0,1,0,0,,2.0
438500,0,Cash loans,F,N,Y,0,202500.0,646776.0,47196.0,585000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-19922,365243,-376.0,-2605,,1,0,0,1,0,0,,2.0
217744,0,Cash loans,F,N,Y,0,112500.0,922500.0,29889.0,922500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,0.009334,-20241,-1049,-645.0,-3801,,1,1,0,1,0,0,,1.0
424520,0,Cash loans,F,N,Y,0,112500.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-18753,-2352,-1207.0,-2293,,1,1,0,1,0,0,Laborers,1.0
215703,0,Cash loans,F,N,Y,0,54000.0,225000.0,9909.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.009175,-19541,-11464,-2499.0,-2967,,1,1,1,1,1,0,Cooking staff,2.0
158133,0,Cash loans,F,Y,Y,0,180000.0,1046142.0,30717.0,913500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-19198,365243,-13096.0,-2750,8.0,1,0,0,1,1,0,,2.0
222550,0,Revolving loans,F,N,Y,2,67500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11715,-446,-3927.0,-3934,,1,1,0,1,0,0,Core staff,4.0
269548,0,Cash loans,F,N,Y,0,180000.0,450000.0,19953.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-18821,365243,-4700.0,-2355,,1,0,0,1,0,1,,2.0
111275,0,Cash loans,F,N,N,0,99000.0,448299.0,30456.0,387000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114,-11736,-699,-2279.0,-2279,,1,1,0,1,0,0,Sales staff,2.0
298103,0,Cash loans,M,N,N,1,220500.0,924394.5,36103.5,702000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12098,-964,-5892.0,-4597,,1,1,0,1,0,0,Laborers,3.0
224988,0,Cash loans,F,Y,Y,0,315000.0,1800000.0,49500.0,1800000.0,Family,State servant,Higher education,Married,House / apartment,0.002506,-15336,-6600,-1801.0,-4230,18.0,1,1,0,1,0,0,,2.0
306393,0,Revolving loans,F,N,Y,0,94500.0,225000.0,11250.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-22774,365243,-9040.0,-4806,,1,0,0,1,0,0,,2.0
314915,0,Cash loans,F,N,N,0,90000.0,167076.0,14337.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-12211,-2270,-3914.0,-4466,,1,1,0,1,0,0,,2.0
245552,0,Cash loans,M,Y,Y,3,225000.0,967500.0,64917.0,967500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009549,-13716,-1906,-13708.0,-673,0.0,1,1,0,1,0,0,Laborers,5.0
276599,0,Cash loans,F,N,N,0,135000.0,593010.0,15772.5,495000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,-13687,-3084,-7651.0,-4460,,1,1,0,1,0,0,High skill tech staff,1.0
369746,0,Cash loans,F,N,Y,0,60300.0,247275.0,17338.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.04622,-22231,365243,-3780.0,-4410,,1,0,0,1,1,0,,1.0
299772,0,Cash loans,F,N,N,1,135000.0,1078200.0,31653.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-13180,-1438,-7074.0,-3206,,1,1,0,1,0,0,Core staff,3.0
218000,0,Cash loans,F,N,N,0,90000.0,675000.0,19737.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-20658,-688,-7782.0,-4187,,1,1,0,1,0,0,Accountants,1.0
324570,0,Revolving loans,F,N,Y,0,67500.0,202500.0,10125.0,202500.0,Family,Working,Incomplete higher,Married,House / apartment,0.011703,-13890,-561,-8032.0,-596,,1,1,0,1,0,0,Accountants,2.0
133727,0,Cash loans,F,N,N,0,202500.0,358443.0,13639.5,252000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,0.018029,-15936,-1123,-4115.0,-4265,,1,1,0,1,0,0,Laborers,1.0
437727,0,Cash loans,M,Y,N,0,81000.0,450000.0,22977.0,450000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-17567,-5446,-7927.0,-1104,20.0,1,1,0,1,1,0,Drivers,2.0
240604,0,Cash loans,F,Y,Y,0,112500.0,540000.0,15786.0,540000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018029,-19121,-5637,-2633.0,-2272,13.0,1,1,1,1,1,0,Core staff,2.0
354524,0,Revolving loans,M,N,Y,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-9303,-2114,-4187.0,-1980,,1,1,0,1,0,0,Core staff,2.0
332274,0,Cash loans,F,N,Y,0,427500.0,1421280.0,137182.5,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-17831,-1777,-1342.0,-1355,,1,1,0,1,0,0,Managers,2.0
260494,0,Cash loans,F,N,Y,0,85500.0,1354500.0,47209.5,1354500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.072508,-22959,365243,-7157.0,-4382,,1,0,0,1,1,0,,2.0
270274,0,Cash loans,M,Y,N,0,135000.0,298512.0,17266.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018801,-13749,-3355,-3346.0,-4421,7.0,1,1,0,1,0,0,Drivers,1.0
328890,0,Cash loans,F,N,Y,0,112500.0,270000.0,21024.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-13716,-1304,-7834.0,-4420,,1,1,0,1,0,0,Sales staff,2.0
250693,0,Cash loans,F,N,N,1,112500.0,448056.0,21015.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-10013,-744,-512.0,-2294,,1,1,0,1,0,0,Sales staff,3.0
361716,0,Cash loans,F,Y,Y,0,202500.0,450000.0,21888.0,450000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,-12069,-1254,-5611.0,-2333,64.0,1,1,0,1,0,0,Private service staff,1.0
220847,0,Cash loans,F,N,N,0,315000.0,927252.0,24457.5,774000.0,,Working,Higher education,Civil marriage,House / apartment,0.018801,-9319,-235,-2599.0,-1984,,1,1,0,1,0,0,,2.0
364134,0,Cash loans,F,N,N,0,56250.0,497520.0,27909.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.04622,-22070,365243,-261.0,-4330,,1,0,0,1,0,0,,2.0
106146,0,Cash loans,F,N,Y,0,99000.0,98028.0,6547.5,98028.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.015221,-22048,365243,-3762.0,-3846,,1,0,0,1,1,0,,1.0
352126,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-15669,-8436,-3872.0,-3920,,1,1,0,1,1,0,Secretaries,2.0
412688,0,Cash loans,F,N,N,0,90000.0,573408.0,17514.0,495000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00963,-23928,365243,-339.0,-4764,,1,0,0,1,0,0,,1.0
173213,0,Cash loans,F,N,N,0,202500.0,315000.0,16213.5,315000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.01885,-16308,-4346,-7319.0,-4526,,1,1,0,1,0,1,Core staff,1.0
319755,0,Cash loans,F,N,Y,0,112500.0,675000.0,19867.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010643,-17925,-1301,-4939.0,-1404,,1,1,0,1,1,0,Sales staff,1.0
189270,0,Cash loans,F,N,Y,0,120150.0,284400.0,14854.5,225000.0,,State servant,Higher education,Married,House / apartment,0.018029,-10935,-159,-4910.0,-2227,,1,1,0,1,0,0,Core staff,2.0
161428,0,Cash loans,M,Y,Y,2,360000.0,545040.0,25537.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-9822,-326,-4502.0,-2489,1.0,1,1,0,1,1,0,Drivers,4.0
339450,0,Cash loans,M,Y,Y,1,180000.0,1120500.0,32890.5,1120500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-16153,-1710,-965.0,-4502,7.0,1,1,0,1,1,0,Laborers,3.0
429786,0,Cash loans,M,Y,Y,0,68850.0,254700.0,24939.0,225000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-24961,365243,-7282.0,-903,14.0,1,0,0,1,0,0,,2.0
178183,0,Cash loans,F,N,Y,0,112500.0,149256.0,14670.0,135000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.00963,-21986,365243,-500.0,-1894,,1,0,0,1,1,0,,2.0
416748,0,Cash loans,M,Y,Y,0,202500.0,491031.0,45166.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-9914,-1373,-4668.0,-2527,24.0,1,1,0,1,0,1,Laborers,2.0
149175,0,Cash loans,F,N,Y,0,135000.0,675000.0,24376.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-20074,-8570,-460.0,-3505,,1,1,1,1,1,0,,1.0
315967,0,Cash loans,M,Y,Y,1,144000.0,337500.0,18306.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-10095,-2584,-6665.0,-2779,10.0,1,1,1,1,0,0,Drivers,3.0
286794,0,Cash loans,F,N,Y,1,90000.0,745429.5,23805.0,643500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-19617,-2450,-6583.0,-2151,,1,1,0,1,0,0,Core staff,3.0
323275,0,Cash loans,F,N,Y,0,211500.0,765261.0,30478.5,684000.0,Family,Commercial associate,Higher education,Widow,House / apartment,0.02461,-13528,-192,-986.0,-5978,,1,1,1,1,1,0,Sales staff,1.0
456059,0,Cash loans,M,N,Y,0,157500.0,450000.0,17095.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-13984,-3876,0.0,-4406,,1,1,1,1,1,0,Laborers,2.0
286778,0,Cash loans,M,Y,Y,0,360000.0,388512.0,31149.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010276,-13851,-4582,-7770.0,-4571,21.0,1,1,0,1,0,0,,2.0
418665,0,Cash loans,M,N,Y,2,180000.0,427500.0,29047.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-11481,-1266,-876.0,-2425,,1,1,1,1,0,0,Laborers,4.0
288102,0,Cash loans,M,Y,Y,0,202500.0,1004791.5,53662.5,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11531,-1350,-5543.0,-3421,6.0,1,1,0,1,0,0,Laborers,2.0
181361,0,Cash loans,F,N,Y,0,135000.0,723996.0,28840.5,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.01885,-21020,365243,-3109.0,-1175,,1,0,0,1,0,0,,2.0
446701,0,Cash loans,F,Y,Y,0,247500.0,1006920.0,51543.0,900000.0,Family,Working,Higher education,Married,House / apartment,0.035792,-22051,-2537,-11210.0,-4725,8.0,1,1,0,1,0,0,Accountants,2.0
222589,0,Cash loans,M,N,Y,1,112500.0,168102.0,17964.0,148500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008068,-10581,-2234,-2675.0,-3243,,1,1,0,1,0,0,High skill tech staff,3.0
359316,0,Cash loans,M,N,Y,0,135000.0,389844.0,21276.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-10868,-1877,-5458.0,-3554,,1,1,0,1,0,0,Security staff,2.0
286197,0,Cash loans,M,Y,N,0,292500.0,2517300.0,69354.0,2250000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-13482,-5588,-2505.0,-4297,13.0,1,1,0,1,1,0,,2.0
195671,0,Cash loans,F,N,Y,1,225000.0,708939.0,34236.0,612000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00963,-16804,-1236,-5660.0,-319,,1,1,0,1,0,0,Laborers,3.0
303305,0,Cash loans,M,N,N,1,112500.0,148500.0,11862.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16986,-2185,-2901.0,-532,,1,1,0,1,0,0,Laborers,3.0
411833,0,Revolving loans,M,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010147,-7967,-1288,-1853.0,-588,,1,1,1,1,1,0,Core staff,1.0
184371,0,Cash loans,F,N,Y,0,67500.0,152820.0,8662.5,135000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20358,365243,-8008.0,-3650,,1,0,0,1,0,0,,2.0
333118,0,Cash loans,F,N,Y,0,40500.0,107820.0,8190.0,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-17915,-398,-3956.0,-1477,,1,1,0,1,0,0,Sales staff,2.0
264028,0,Cash loans,F,N,Y,0,81000.0,457834.5,17388.0,378000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-23480,365243,-1356.0,-4629,,1,0,0,1,0,0,,2.0
451369,0,Cash loans,M,N,N,1,315000.0,547344.0,28075.5,472500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-14002,-6269,-1616.0,-4306,,1,1,0,1,0,0,Core staff,3.0
356307,0,Cash loans,M,Y,N,2,225000.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010643,-16223,-1201,-2708.0,-2813,15.0,1,1,1,1,1,0,,4.0
155132,0,Cash loans,F,N,Y,0,78750.0,213588.0,11713.5,153000.0,Other_B,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792,-20827,365243,-1108.0,-3326,,1,0,0,1,0,0,,1.0
151084,0,Cash loans,F,Y,N,2,121500.0,381528.0,24511.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14472,-5360,-1126.0,-5147,4.0,1,1,0,1,0,0,,4.0
405360,0,Cash loans,F,N,Y,0,54000.0,101880.0,5404.5,90000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.030755,-18932,-11136,-13058.0,-2469,,1,1,0,1,0,0,Managers,2.0
171482,0,Cash loans,F,Y,Y,0,337500.0,781920.0,34573.5,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20924,365243,-1174.0,-2835,5.0,1,0,0,1,0,0,,2.0
118203,0,Cash loans,F,N,Y,1,166500.0,862560.0,25348.5,720000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.072508,-15206,-2347,-9209.0,-4116,,1,1,0,1,0,0,,2.0
384439,0,Revolving loans,F,N,N,1,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00712,-10447,-49,-4974.0,-2461,,1,1,0,1,0,0,Sales staff,3.0
171498,0,Cash loans,M,N,Y,0,81000.0,317979.0,16366.5,274500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-15510,-4321,-937.0,-938,,1,1,0,1,0,0,Drivers,1.0
411036,0,Cash loans,M,Y,N,0,112500.0,1661418.0,43956.0,1485000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0105,-21692,-13568,-10615.0,-5036,3.0,1,1,0,1,1,0,Laborers,2.0
359397,0,Cash loans,F,Y,Y,1,135000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-12635,-1262,-6012.0,-2425,5.0,1,1,0,1,0,0,,3.0
180461,0,Cash loans,F,N,N,0,180000.0,1575000.0,62464.5,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-9608,-792,-2097.0,-2213,,1,1,1,1,1,0,High skill tech staff,2.0
277877,0,Cash loans,M,Y,Y,1,90000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-13307,-2065,-1611.0,-3228,15.0,1,1,0,1,0,0,Laborers,3.0
162124,0,Cash loans,F,N,Y,0,135000.0,973710.0,28597.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-19442,-7672,-9547.0,-3003,,1,1,0,1,0,0,Laborers,2.0
117147,0,Cash loans,F,N,N,0,81000.0,521280.0,26743.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-18297,-3047,-11271.0,-1785,,1,1,1,1,1,0,Laborers,2.0
187055,0,Cash loans,F,N,Y,0,112500.0,1006920.0,42790.5,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010966,-18794,-6358,-4956.0,-2343,,1,1,0,1,0,0,High skill tech staff,2.0
374197,0,Cash loans,F,N,Y,0,292500.0,1483231.5,51687.0,1354500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00823,-14192,-4276,-621.0,-913,,1,1,0,1,0,0,Sales staff,2.0
264085,0,Cash loans,F,Y,Y,0,450000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-15587,-1761,-1472.0,-3782,7.0,1,1,0,1,1,0,Managers,1.0
260932,0,Cash loans,M,Y,Y,0,112500.0,540000.0,27702.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-12737,-4420,-2373.0,-4148,1.0,1,1,0,1,1,0,Drivers,2.0
242889,0,Cash loans,F,N,Y,0,67500.0,460858.5,22545.0,324000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-10020,-155,-9990.0,-399,,1,1,0,1,0,0,Sales staff,2.0
136909,0,Cash loans,M,N,Y,0,202500.0,254700.0,14220.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18038,-5481,-10359.0,-1572,,1,1,1,1,1,0,Laborers,2.0
400177,0,Cash loans,F,N,Y,0,157500.0,835380.0,36927.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-18539,-4063,-7792.0,-2094,,1,1,1,1,0,0,Sales staff,2.0
364419,0,Cash loans,F,N,Y,0,202500.0,1264428.0,36967.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18720,-2844,-8584.0,-2250,,1,1,0,1,0,0,Laborers,2.0
379240,0,Cash loans,M,Y,N,0,220500.0,450000.0,25128.0,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.026392,-17139,-5707,-9613.0,-683,1.0,1,1,0,1,0,0,,2.0
145921,0,Cash loans,F,Y,N,0,135000.0,571446.0,16506.0,477000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625,-10914,-636,-808.0,-842,15.0,1,1,0,1,0,0,,2.0
340539,0,Cash loans,M,Y,Y,1,180000.0,1546020.0,42642.0,1350000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-20484,365243,-1101.0,-1216,14.0,1,0,0,1,0,0,,3.0
249061,0,Cash loans,F,Y,Y,0,67500.0,544491.0,17563.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-16845,-2323,-5841.0,-377,14.0,1,1,1,1,1,0,Laborers,2.0
400302,0,Cash loans,M,N,Y,0,90000.0,265851.0,21442.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11673,-3765,-2069.0,-3237,,1,1,1,1,1,0,Sales staff,2.0
166287,0,Cash loans,F,Y,N,0,157500.0,269550.0,21739.5,225000.0,Unaccompanied,Working,Higher education,Married,With parents,0.010147,-10182,-1350,-1969.0,-1974,8.0,1,1,0,1,0,0,Laborers,2.0
355361,0,Cash loans,F,N,N,1,180000.0,338832.0,17869.5,292500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-10520,-182,-1898.0,-2903,,1,1,0,1,0,0,Laborers,3.0
437786,0,Cash loans,F,N,Y,0,157500.0,450000.0,23107.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.028663,-23684,365243,-3402.0,-4839,,1,0,0,1,0,0,,1.0
344794,0,Cash loans,F,N,N,0,112500.0,643500.0,34416.0,643500.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-19958,-2854,-3177.0,-3172,,1,1,0,1,1,0,Medicine staff,1.0
288792,0,Cash loans,F,N,Y,1,90000.0,541125.0,20529.0,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.022625,-11152,-593,-4748.0,-780,,1,1,0,1,0,1,High skill tech staff,3.0
448510,0,Cash loans,M,N,Y,0,216000.0,258709.5,14980.5,234000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.002042,-17023,-626,-2827.0,-535,,1,1,0,1,0,0,Drivers,1.0
